Latitude,Longitude,Elevation,SaddleLatitude,SaddleLongitude,Prominence
-27.8733,152.255,2896,-27.8758,152.265,679
-27.88,152.1617,2887,-27.8983,152.1758,496
-27.8933,152.7883,1266,-27.9017,152.8233,574
-27.8975,152.3358,3589,-27.9175,152.3475,548
-27.9033,152.8467,1489,-27.875,152.7808,912
-27.9042,152.405,2408,-27.9167,152.405,548
-27.9133,152.2442,3090,-27.92,152.2625,669
-27.9175,152.0833,2562,-27.9283,152.0908,545
-27.9225,153.1717,1889,-28.02,153.1733,1335
-27.9258,153.0408,1020,-28.0225,153.0225,601
-27.9267,152.2033,2982,-27.9492,152.2283,587
-27.9317,152.4117,2493,-27.9492,152.41,660
-27.9417,152.4858,1932,-27.955,152.4558,1253
-27.9567,151.2,2050,-28.0608,151.3525,538
-27.9617,152.4033,3090,-27.9675,152.4017,551
-27.9683,152.27,3287,-27.96,152.3042,532
-27.9742,152.3892,3733,-27.9958,152.3783,669
-27.9825,152.8125,1463,-28.0033,152.7625,696
-27.995,153.2725,941,-28.005,153.2717,502
-27.995,152.3108,3438,-28,152.34,505
-28.0042,152.61,1961,-28.0508,152.5742,1213
-28.0108,152.8608,1801,-28.0525,152.72,870
-28.0117,153.1392,1709,-28.0392,153.1208,784
-28.0117,151.2417,2047,-27.9917,151.2208,512
-28.0133,153.2383,1843,-28.0567,153.2417,554
-28.0133,152.5425,2070,-28.0175,152.5242,1427
-28.0183,152.555,1177,-28.0275,152.5708,548
-28.0225,152.3217,3034,-28.0183,152.3392,597
-28.0283,153.2083,1151,-28.0533,153.1917,581
-28.0333,152.3892,3815,-28.0858,152.4183,1276
-28.0333,152.6817,1036,-28.0408,152.6908,492
-28.035,152.2267,2988,-28.0258,152.2392,682
-28.0358,151.6317,2027,-28.0792,151.6267,499
-28.0467,152.31,3159,-28.0567,152.345,817
-28.0508,152.7425,1519,-28.0575,152.7783,584
-28.0517,153.1042,1853,-28.105,153.105,708
-28.0592,152.39,3769,-28.05,152.3942,1181
-28.0625,152.1133,2519,-28.0517,152.1275,722
-28.0667,153.3133,1187,-28.12,153.3058,725
-28.0733,153.1267,1853,-28.0858,153.1275,548
-28.0742,152.5025,2447,-28.0817,152.4867,1473
-28.0817,153.295,1220,-28.1008,153.2858,554
-28.0942,152.5542,2007,-28.1025,152.55,633
-28.0983,152.395,4002,-28.1292,152.4275,997
-28.1017,152.6892,1860,-28.1242,152.7083,893
-28.1025,153.1317,1998,-28.1242,153.135,880
-28.1133,153.335,1049,-28.1442,153.3225,574
-28.1142,152.3725,3782,-28.1075,152.3825,512
-28.115,152.5492,2496,-28.1517,152.54,1611
-28.1158,151.7058,2175,-28.1725,151.7358,499
-28.1158,152.5717,1289,-28.1242,152.5692,512
-28.1283,152.7483,2080,-28.1683,152.6442,1201
-28.1308,152.31,3599,-28.1233,152.3192,748
-28.1425,152.4317,4127,-28.15,152.4342,492
-28.15,152.3592,3707,-28.1567,152.3742,715
-28.1567,152.4358,4232,-28.1725,152.4442,1358
-28.1592,153.3542,1397,-28.1625,153.3483,627
-28.16,152.3933,3815,-28.1508,152.4175,702
-28.1683,152.1992,2956,-28.165,152.2125,742
-28.1783,153.0208,1722,-28.2217,153.0375,817
-28.1783,152.3317,3727,-28.175,152.355,1188
-28.18,152.8275,1551,-28.1467,152.7483,636
-28.1917,152.5083,2723,-28.1983,152.4983,676
-28.1933,152.61,2398,-28.2175,152.5875,1293
-28.195,152.3883,3986,-28.1758,152.4125,1086
-28.21,152.7283,3083,-28.21,152.6958,1755
-28.2167,153.36,2007,-28.2217,153.355,774
-28.22,152.6708,2637,-28.225,152.6658,758
-28.2217,152.455,4498,-28.4333,152.1675,2661
-28.2308,152.4167,3937,-28.23,152.435,791
-28.235,152.7558,1200,-28.2367,152.765,518
-28.2358,153.325,2135,-28.2375,153.3117,679
-28.2408,153.2667,3336,-28.2575,153.2358,2034
-28.245,153.37,1555,-28.2483,153.3592,502
-28.2533,152.4875,3854,-28.2308,152.4825,1286
-28.2558,152.8008,1338,-28.265,152.7842,561
-28.2567,153.1267,3438,-28.265,153.1375,1043
-28.2633,153.1717,3923,-28.3317,152.9717,2677
-28.2675,152.3925,3763,-28.2567,152.3983,545
-28.27,152.6142,4274,-28.3058,152.6333,1430
-28.2792,152.7608,2116,-28.3233,152.7333,850
-28.2792,153.1608,3769,-28.2758,153.1708,499
-28.2808,152.6992,4386,-28.3242,152.565,2349
-28.2808,152.6867,4265,-28.2817,152.6908,584
-28.2833,153.0608,2631,-28.2875,153.0967,1227
-28.285,153.2142,1820,-28.2925,153.2233,564
-28.285,152.6633,4169,-28.2867,152.68,597
-28.29,153.1417,3802,-28.29,153.1667,568
-28.295,153.0175,2549,-28.3117,153.0292,742
-28.2975,152.4175,3674,-28.2617,152.4617,1240
-28.2983,153.2333,2037,-28.2717,153.2033,827
-28.3,152.9575,2575,-28.3058,152.9933,1335
-28.3125,152.5183,3789,-28.2825,152.5308,1595
-28.3142,152.7508,2066,-28.3142,152.7375,777
-28.315,152.7092,3152,-28.3183,152.6817,761
-28.32,152.8325,2575,-28.3425,152.8108,577
-28.32,153.1242,3582,-28.3025,153.1508,567
-28.3317,152.0325,2500,-28.3367,152.0292,535
-28.3333,153.28,1286,-28.3133,153.2317,804
-28.3342,153.3058,1154,-28.3308,153.29,787
-28.3367,152.9358,2349,-28.3258,152.905,594
-28.3442,152.7225,3743,-28.3367,152.7008,2234
-28.3508,152.8108,2621,-28.3517,152.7642,958
-28.3617,152.8483,1906,-28.3575,152.8408,509
-28.3692,153.34,1033,-28.3717,153.3292,505
-28.3733,153.3617,1564,-28.4267,153.3983,1131
-28.3733,152.3017,2713,-28.3667,152.3233,656
-28.375,152.5325,2700,-28.3833,152.5158,663
-28.3775,153.3092,1889,-28.3858,153.2983,636
-28.3783,152.7658,3228,-28.36,152.7425,1614
-28.3792,152.9342,2408,-28.3442,152.9483,683
-28.3983,153.2717,3622,-28.4317,153.1858,2943
-28.3983,153.4658,1243,-28.4083,153.45,699
-28.4017,153.305,2017,-28.4025,153.3,495
-28.41,152.4792,3297,-28.3542,152.5383,1313
-28.4175,152.8142,1889,-28.41,152.8008,528
-28.4217,153.0017,2116,-28.415,153.02,853
-28.4292,153.1258,3645,-28.4375,153.1425,732
-28.4308,152.55,2122,-28.4125,152.5433,551
-28.4358,152.8458,1784,-28.4275,152.8292,849
-28.4358,152.6025,2237,-28.4058,152.6275,682
-28.4425,153.2583,1174,-28.4575,153.2358,564
-28.4442,153.2933,1128,-28.4542,153.2867,846
-28.4542,152.9742,1998,-28.4325,152.9908,968
-28.455,153.3883,1663,-28.4817,153.3817,958
-28.455,152.6925,2962,-28.4642,152.6892,886
-28.4575,153.3292,1673,-28.4825,153.3383,788
-28.4575,153.0792,2135,-28.4567,153.0883,863
-28.4583,152.6358,2946,-28.4658,152.645,1008
-28.4592,153.1292,3759,-28.3475,153.115,918
-28.4608,152.7525,2808,-28.4525,152.74,594
-28.4658,152.8425,1735,-28.4642,152.8358,705
-28.47,153.06,2014,-28.4658,153.07,584
-28.4717,153.0133,1601,-28.4425,153.0525,712
-28.4742,152.6958,3028,-28.3875,152.6667,1562
-28.475,153.4367,1610,-28.4725,153.4158,531
-28.4758,153.4042,1614,-28.4683,153.3967,555
-28.48,152.53,2355,-28.47,152.525,935
-28.4883,136.0225,1374,-28.9833,135.7075,1007
-28.4983,152.9983,1975,-28.485,153.0258,1585
-28.5125,153.3242,1194,-28.5125,153.3283,512
-28.5142,153.3558,2634,-28.535,153.3392,1132
-28.5158,152.6233,2575,-28.5042,152.6358,781
-28.5225,153.4075,2057,-28.52,153.3958,512
-28.5233,153.485,961,-28.5017,153.4425,624
-28.5242,153.2175,3038,-28.5233,153.1675,2307
-28.5275,153.2542,2998,-28.5167,153.2308,850
-28.5375,152.5092,2703,-28.5442,152.5083,1027
-28.5458,153.2875,2683,-28.535,153.2867,797
-28.55,152.8808,1558,-28.5467,152.8492,568
-28.5525,152.6358,1909,-28.5508,152.6225,604
-28.5567,153.34,2814,-28.5408,153.3142,1076
-28.565,153.3958,1548,-28.5567,153.3892,613
-28.57,153.0708,1702,-28.595,153.0775,640
-28.5725,152.2675,2139,-28.5625,152.2575,729
-28.5833,151.4142,2020,-28.565,151.4367,501
-28.6033,152.8433,1220,-28.5908,152.8142,502
-28.6075,153.2483,1361,-28.5883,153.2617,512
-28.6133,152.7125,2240,-28.5875,152.7217,626
-28.6142,153.145,1397,-28.5408,153.1883,722
-28.615,153.0692,1771,-28.5425,153.0975,758
-28.6183,153.1983,1289,-28.6175,153.18,584
-28.6217,152.5092,2867,-28.5233,152.5725,1253
-28.6225,152.2658,1732,-28.6142,152.2633,722
-28.6258,153.0158,1089,-28.6017,153.035,492
-28.6392,152.4558,2470,-28.6058,152.5,499
-28.6592,152.8517,1135,-28.6458,152.8183,571
-28.6767,152.6292,1971,-28.6358,152.6683,666
-28.68,152.2958,2644,-28.6908,152.305,679
-28.6825,152.7425,1916,-28.7208,152.7467,571
-28.6908,152.225,1945,-28.7,152.2158,495
-28.6942,153.0992,1729,-28.6575,153.0942,539
-28.7292,152.215,2532,-28.7517,152.2083,744
-28.74,152.295,3192,-28.8217,152.2392,1181
-28.7442,152.5767,1410,-28.725,152.615,620
-28.755,153.1192,1190,-28.725,153.1133,593
-28.7592,152.3517,2247,-28.7533,152.3417,696
-28.7717,152.505,1371,-28.7375,152.4992,640
-28.7842,152.7283,2030,-28.6483,152.7317,685
-28.785,152.6283,1525,-28.765,152.6533,669
-28.7967,151.6317,3143,-28.8075,151.625,584
-28.8008,153.1283,892,-28.7942,153.0917,564
-28.8025,152.5183,1122,-28.8017,152.5092,502
-28.8108,151.9583,3881,-28.8092,151.9783,496
-28.8142,151.6767,3070,-28.8058,151.6667,508
-28.8267,151.6183,3221,-28.74,151.6625,912
-28.8525,152.04,4160,-29.0458,152.0792,1257
-28.8625,151.735,3687,-28.9317,151.7617,666
-28.9167,152.7533,1541,-29.0075,152.7283,541
-28.9425,152.5558,1023,-28.9567,152.5642,515
-28.9625,152.3275,3356,-28.9592,152.2683,1063
-28.9658,152.4875,1945,-29.0125,152.4908,751
-28.9675,151.8275,4360,-28.9125,151.8858,1588
-28.9775,151.475,1998,-28.9708,151.4808,502
-28.985,152.4042,2516,-28.9742,152.3908,640
-28.9992,151.0008,1961,-28.9983,151.0392,597
-29.0067,152.7742,1443,-28.9975,152.765,656
-29.0192,152.6625,1722,-28.8308,152.7392,722
-29.0208,152.39,2221,-29.0092,152.3933,492
-29.0217,151.8267,3162,-29.0125,151.8358,505
-29.0475,152.2825,3746,-29.0117,152.2125,1076
-29.06,151.6075,2290,-29.0775,151.625,529
-29.0633,151.1025,2486,-29.17,151.1883,1076
-29.065,151.875,3677,-29.0625,151.9067,495
-29.0675,151.4333,2316,-28.9858,151.3792,683
-29.0742,151.805,3395,-29.0683,151.8567,679
-29.0767,152.7417,2188,-29.04,152.695,1280
-29.0842,151.7583,2473,-29.0792,151.7683,554
-29.0867,151.9658,4251,-29.1192,151.9967,1063
-29.0892,151.6867,2880,-29.1217,151.6658,502
-29.0892,152.0433,3805,-29.1033,152.0742,525
-29.0958,117.3142,1574,-28.9633,117.3625,557
-29.0983,151.9283,4104,-29.0942,151.9358,571
-29.1017,117.1033,1751,-28.79,116.98,574
-29.1092,152.1908,3362,-29.0975,152.1767,807
-29.11,153.2583,610,-29.1275,153.2558,515
-29.1125,152.4617,2818,-29.1175,152.445,509
-29.1267,152.74,1856,-29.1083,152.7517,623
-29.1342,152.7983,1023,-29.1458,152.7842,505
-29.1358,151.7892,2614,-29.1292,151.795,767
-29.1433,152.6975,1870,-29.1575,152.7083,666
-29.1483,152.4217,3057,-29.1858,152.4208,620
-29.1575,152.5183,1486,-29.1608,152.5108,499
-29.1625,152.5658,1043,-29.195,152.5425,587
-29.1725,153.3442,613,-29.185,153.3125,502
-29.1958,151.985,3907,-29.1542,151.9792,866
-29.2033,152.7733,1827,-29.1842,152.7192,669
-29.2075,152.7108,1722,-29.1967,152.7058,702
-29.215,151.4033,2762,-29.23,151.4658,502
-29.2192,152.5358,1640,-29.235,152.5125,492
-29.2225,151.8592,2988,-29.2367,151.8483,551
-29.2292,151.9983,3402,-29.2492,151.9942,663
-29.2342,152.4067,3405,-29.2467,152.3667,600
-29.2433,152.6858,1279,-29.225,152.7017,492
-29.2517,150.6625,2014,-29.3217,150.7067,499
-29.2558,152.5483,1033,-29.2508,152.5642,532
-29.2583,152.7842,1578,-29.2533,152.79,735
-29.265,153.1967,866,-29.3067,153.175,663
-29.265,152.4933,1797,-29.2758,152.4708,672
-29.2775,152.3217,3861,-29.385,152.2975,1119
-29.2842,152.8375,1364,-29.2683,152.8208,574
-29.2925,152.7392,1272,-29.2858,152.7567,682
-29.2942,152.1058,4750,-29.3225,152.0975,994
-29.3075,152.6283,1351,-29.3242,152.6033,656
-29.3108,151.8475,3635,-29.3083,151.8542,545
-29.3142,151.7625,4058,-29.3867,151.8008,873
-29.3167,152.2325,2578,-29.325,152.2425,935
-29.3167,152.155,4114,-29.3242,152.14,663
-29.3175,152.8125,1653,-29.3075,152.8108,892
-29.325,152.0117,4084,-29.3383,152.0042,735
-29.3392,151.9717,4225,-29.3525,151.9808,784
-29.345,152.56,1748,-29.2725,152.6692,1138
-29.3475,152.1,4835,-29.355,152.0525,1138
-29.3475,152.5392,1056,-29.3458,152.5433,512
-29.3483,153.2108,734,-29.3158,153.1475,531
-29.3508,152.3708,3585,-29.4283,152.3417,1154
-29.355,153.0792,875,-29.3342,153.035,629
-29.3575,152.7875,1341,-29.3875,152.7717,613
-29.3633,152.6033,1640,-29.3392,152.5908,532
-29.365,152.3067,3431,-29.35,152.3117,659
-29.37,152.4925,1204,-29.3658,152.4775,863
-29.3742,152.3908,3435,-29.3725,152.3842,532
-29.3767,152.01,4924,-29.595,151.985,1352
-29.3775,152.4525,1742,-29.3967,152.4483,581
-29.3783,152.59,1584,-29.3708,152.5992,544
-29.3967,152.1125,4248,-29.3833,152.1125,567
-29.3975,152.27,3061,-29.4008,152.2742,653
-29.3992,152.5342,2365,-29.6175,152.5958,1660
-29.4075,152.0058,4648,-29.39,152.0075,505
-29.41,152.2125,3326,-29.4217,152.2083,580
-29.42,152.4358,2244,-29.4225,152.4158,640
-29.4267,152.2275,2811,-29.4533,152.2317,702
-29.4275,152.59,2293,-29.4358,152.5783,715
-29.4275,152.0425,4498,-29.4092,152.0308,647
-29.4325,152.3792,3195,-29.4425,152.3725,607
-29.4383,152.2917,3900,-29.4592,152.2942,705
-29.4408,152.1325,4084,-29.4342,152.1192,859
-29.4425,152.7467,1446,-29.3458,152.7883,817
-29.4658,117.2992,2240,-29.8042,117.375,1095
-29.4675,151.9983,4461,-29.4342,152.0508,672
-29.4883,152.1158,3966,-29.4892,152.1458,528
-29.4908,153.1725,662,-29.5058,153.2783,662
-29.4917,152.1708,4215,-29.4875,152.1008,892
-29.5167,152.275,3858,-29.5433,152.24,565
-29.5275,152.5283,2306,-29.4942,152.54,709
-29.5667,152.2308,3923,-29.5825,152.1917,675
-29.585,153.2775,1115,-29.7892,153.18,863
-29.6058,152.3633,2703,-29.605,152.35,505
-29.6083,152.2517,3228,-29.6167,152.2392,522
-29.6175,152.1358,4107,-29.63,152.1125,830
-29.6308,151.9042,4337,-29.6858,151.8625,722
-29.635,153.1575,839,-29.6533,153.1875,656
-29.6542,152.4267,3090,-29.6733,152.44,613
-29.6542,152.3925,2926,-29.6508,152.4025,709
-29.6625,152.5417,2611,-29.9342,152.7292,1929
-29.6683,152.1758,3989,-29.6342,152.1667,545
-29.6775,152.4708,3375,-29.8125,152.2683,2007
-29.7092,152.1142,2490,-29.7167,152.1008,624
-29.7142,153.1958,787,-29.6275,153.2608,512
-29.7308,150.5783,2070,-29.6583,150.6358,529
-29.7317,152.4933,1978,-29.7742,152.4942,643
-29.74,153.1483,1010,-29.7533,153.1625,784
-29.7408,152.3467,2322,-29.7433,152.3392,590
-29.7517,152.015,3700,-29.7525,151.9783,826
-29.7517,151.4992,3812,-29.7525,151.5358,669
-29.7667,152.4008,2732,-29.8142,152.3608,534
-29.7783,152.285,2867,-29.6517,152.3625,1152
-29.7808,152.59,1555,-29.7533,152.6283,502
-29.7958,152.0992,4120,-29.8225,151.9975,909
-29.8117,151.5467,4402,-29.8267,151.5508,554
-29.8342,153.0633,987,-29.8533,153.0517,718
-29.8383,152.2008,3579,-29.8725,152.1817,568
-29.8475,150.5867,1899,-29.855,150.625,574
-29.8508,152.5025,2503,-29.825,152.4708,512
-29.8592,151.6717,4507,-29.8633,151.6608,518
-29.8625,151.4883,3622,-29.865,151.5025,496
-29.8742,152.7692,1286,-29.8958,152.7517,552
-29.875,150.3017,2319,-29.9225,150.3008,869
-29.875,152.2608,2939,-29.8808,152.2575,600
-29.8775,152.365,2936,-29.8775,152.3583,515
-29.8825,152.6625,1604,-29.8425,152.6717,673
-29.8867,137.975,1089,-30.1667,137.99,565
-29.8883,139.6475,1043,-29.8933,139.635,502
-29.8975,153.23,698,-29.9208,153.2075,561
-29.9067,150.3117,2152,-29.8925,150.3092,528
-29.9083,152.7283,1440,-29.8858,152.7067,581
-29.9125,153.1275,1059,-30.0142,153.115,754
-29.9167,152.5975,2618,-29.9908,152.5683,1001
-29.92,141.5608,1079,-28.18,142.5467,663
-29.9333,150.0275,1945,-29.9475,150.0467,594
-29.9342,150.845,2559,-29.965,150.8858,499
-29.9475,152.3233,3904,-29.995,152.3358,712
-29.9542,152.2817,1942,-29.9542,152.2875,515
-29.9558,149.915,1683,-29.9633,149.9308,509
-29.9575,152.5233,2004,-29.9642,152.5167,495
-29.9658,152.2067,2211,-29.9575,152.205,532
-29.9675,119.4125,2112,-30.27,119.6017,525
-29.9675,152.8017,1456,-29.9842,152.7883,594
-29.9775,152.0625,4032,-29.9475,152.015,532
-29.9808,153.11,1017,-29.9467,153.1433,634
-29.9833,152.6542,1948,-29.9967,152.65,534
-29.9867,152.87,1587,-30.0458,152.9075,590
-29.9867,152.7642,1456,-30.0008,152.7758,561
-30.0033,152.2167,2729,-30.0142,152.215,597
-30.005,150.3167,2621,-29.9892,150.2608,1007
-30.0067,151.6817,4960,-30.285,151.9483,866
-30.0067,150.6492,2657,-30.0492,150.6475,558
-30.0067,151.88,4816,-29.98,151.8725,555
-30.0208,152.1008,3330,-30.025,152.0917,683
-30.0267,150.2892,2542,-30.005,150.2833,508
-30.0275,152.2958,2841,-30.035,152.2933,647
-30.0292,152.1383,2847,-30.035,152.1358,544
-30.0342,139.6292,1771,-30.035,139.5917,978
-30.035,152.1617,3776,-30.0575,152.15,640
-30.0392,150.0717,2621,-30.0467,150.0625,515
-30.0458,151.17,3398,-30.0083,151.23,597
-30.0625,152.3533,4511,-30.0925,152.365,630
-30.07,150.4983,2769,-30.0967,150.58,771
-30.08,150.0025,2201,-30.0883,150.0083,591
-30.0825,150.1117,3333,-30.0908,150.0933,925
-30.0883,150.3375,2883,-30.1158,150.3208,735
-30.09,150.0633,4281,-30.1375,150.075,1949
-30.0983,139.515,1637,-30.0775,139.5325,561
-30.1017,152.3517,4534,-30.1192,152.3567,863
-30.1058,150.0692,3615,-30.0992,150.0725,568
-30.1092,150.7542,2509,-30.1392,150.7667,544
-30.1108,153.0808,1630,-30.1783,153.12,1220
-30.1142,150.0208,3536,-30.1192,150.0483,1411
-30.1192,152.3183,2824,-30.1242,152.3275,748
-30.125,139.4925,1437,-30.1275,139.4875,535
-30.1292,150.1358,2142,-30.1208,150.1358,518
-30.14,150.3025,3080,-30.175,150.2783,1253
-30.1425,139.3883,3077,-30.1708,139.3042,1227
-30.145,152.5258,3720,-30.1467,152.4808,676
-30.1492,139.4558,1984,-30.1442,139.4467,744
-30.1625,139.3467,2565,-30.1458,139.3333,577
-30.1717,152.4258,4704,-30.2542,152.3667,1020
-30.1792,150.2217,3234,-30.205,150.2067,715
-30.1808,150.4108,2011,-30.2217,150.4025,496
-30.1808,150.0442,3044,-30.1692,150.075,522
-30.1933,139.3133,2788,-30.2392,139.2075,909
-30.1942,139.2733,2719,-30.2042,139.28,597
-30.1967,151.9733,4537,-30.2075,151.9508,509
-30.1975,150.67,3038,-30.2742,150.7358,719
-30.1992,146.24,1010,-30.2183,146.2483,584
-30.1992,150.0983,4166,-30.1942,150.11,633
-30.2033,150.145,4501,-30.2475,150.1733,1201
-30.2067,139.3725,2450,-30.2133,139.3625,564
-30.2183,152.3108,3467,-30.2333,152.3167,525
-30.2192,152.8492,2417,-30.2925,152.9142,567
-30.2192,153.0533,1902,-30.2858,153.06,1443
-30.22,152.64,2818,-30.2342,152.5792,492
-30.2225,150.4942,3021,-30.28,150.4358,797
-30.23,139.36,2477,-30.2192,139.35,637
-30.2317,139.2783,2719,-30.2225,139.2875,492
-30.2383,152.9783,1735,-30.2308,152.9683,512
-30.2483,119.2633,1984,-30.1883,119.3067,531
-30.2542,138.0475,1489,-30.3258,138.1583,1060
-30.2583,152.2783,3740,-30.2642,152.2758,496
-30.2625,153.0942,1374,-30.2375,153.0667,659
-30.2675,150,2214,-30.255,150.0083,604
-30.27,153.0325,1158,-30.305,153.0342,538
-30.2742,150.165,4908,-30.2792,150.6483,2792
-30.2783,152.7983,2959,-30.2917,152.7942,558
-30.2808,150.12,4596,-30.2817,150.1342,722
-30.2892,139.39,1476,-30.2908,139.3808,558
-30.2933,152.7225,3152,-30.3067,152.7558,531
-30.2933,139.3258,1978,-30.29,139.3175,555
-30.2975,153.0383,1131,-30.285,153.0308,502
-30.3017,139.4108,1512,-30.2925,139.4183,600
-30.3042,139.3508,1975,-30.3158,139.35,742
-30.3142,153.0342,1361,-30.3225,153.04,709
-30.3142,150.3692,2513,-30.3183,150.375,496
-30.3175,152.86,3415,-30.3317,152.8217,725
-30.3175,150.295,3579,-30.295,150.2692,610
-30.3242,151.3242,3727,-30.3333,151.3342,535
-30.3375,152.9325,2975,-30.3283,152.8942,984
-30.3417,152.7967,3421,-30.3525,152.7483,1046
-30.3433,152.9825,2178,-30.3483,152.9625,518
-30.36,150.0733,2719,-30.36,150.0775,534
-30.36,119.6725,2270,-29.29,118.645,748
-30.3733,150.8642,3490,-30.4275,150.9633,646
-30.3775,151.6008,4625,-30.3925,151.62,495
-30.39,152.805,2818,-30.3775,152.8025,1070
-30.3917,139.4133,1443,-30.3642,139.3942,525
-30.3992,152.5383,4527,-30.3892,152.5217,538
-30.4017,138.935,2342,-30.4075,138.9508,495
-30.4058,151.6375,4665,-30.3625,151.6117,538
-30.4083,139.1792,3477,-31.4817,138.6333,1732
-30.4242,139.0333,3366,-30.4308,139.0758,492
-30.43,138.2133,1174,-30.425,138.2683,512
-30.4375,152.24,5180,-31.7425,151.4017,2421
-30.4383,152.4175,5101,-30.4458,152.2692,656
-30.44,152.5608,3425,-30.4267,152.5617,679
-30.45,151.3417,3395,-30.4367,151.345,564
-30.4525,151.0175,3599,-30.5375,151.06,949
-30.4542,151.3867,3923,-30.4475,151.3908,590
-30.455,150.2925,2759,-30.4467,150.3,545
-30.4733,139.1158,2641,-30.4625,139.1108,522
-30.4775,152.6617,2440,-30.4758,152.6525,629
-30.4792,139.2575,1837,-30.4683,139.265,656
-30.4817,152.3975,5134,-30.4525,152.39,741
-30.485,152.9067,862,-30.4542,152.8633,554
-30.4908,152.6225,2801,-30.5025,152.5908,1155
-30.4942,139.2225,1965,-30.4975,139.1942,597
-30.5008,139.3333,1207,-30.5058,139.2925,532
-30.5008,138.8992,2965,-30.505,138.9467,1030
-30.5092,138.2983,1509,-30.5975,138.4058,673
-30.5108,152.8208,2086,-30.535,152.7733,1001
-30.5167,152.5817,2798,-30.5217,152.5633,574
-30.5175,139.0992,3441,-30.5,139.0958,866
-30.5192,151.3025,3454,-30.575,151.3267,564
-30.5208,152.705,1820,-30.5367,152.6875,564
-30.5242,138.8292,2582,-30.5542,138.8267,778
-30.5275,151.2583,3385,-30.5417,151.2683,551
-30.53,142.3192,1299,-30.6375,142.3675,650
-30.53,150.3225,2257,-30.5358,150.3442,565
-30.5358,152.7908,1870,-30.5275,152.7992,778
-30.5392,139.1467,2158,-30.5275,139.15,626
-30.54,151.1417,3225,-30.5367,151.1567,601
-30.5417,152.5375,3192,-30.5525,152.5225,633
-30.5417,138.8767,2375,-30.54,138.8908,528
-30.5467,152.8933,1161,-30.5575,152.895,518
-30.5475,152.7558,1866,-30.5483,152.7375,774
-30.5483,150.5267,3608,-30.5742,150.4425,1154
-30.5517,151.1792,3234,-30.55,151.205,574
-30.5525,152.6792,2109,-30.5417,152.65,823
-30.555,150.855,3182,-30.5083,150.8567,515
-30.5567,152.3633,4022,-30.5458,152.3642,571
-30.5625,152.5092,3310,-30.5692,152.4833,660
-30.5658,152.8408,1400,-30.5358,152.8333,830
-30.5675,152.9833,1184,-30.5658,152.9625,984
-30.5717,150.3267,2664,-30.5967,150.3458,666
-30.575,152.4758,3349,-30.5858,152.5042,994
-30.5775,152.3125,3963,-30.5658,152.3375,729
-30.5825,138.9342,2549,-30.5833,138.9133,679
-30.5867,150.8817,2910,-30.5858,150.8733,493
-30.5883,152.7292,2027,-30.5767,152.7233,800
-30.5892,152.8808,1505,-30.5792,152.8675,954
-30.59,151.3,3576,-30.6075,151.3333,581
-30.59,152.64,2444,-30.5933,152.6258,558
-30.5933,152.5917,2795,-30.5683,152.5583,1309
-30.5942,145.6858,1617,-30.6533,145.6792,1034
-30.5958,150.9742,3159,-30.5933,150.9883,505
-30.5958,152.4017,2185,-30.5767,152.4183,578
-30.5967,139.1333,2460,-30.5758,139.1217,1033
-30.5983,152.4533,3251,-30.585,152.47,889
-30.6008,150.3942,3034,-30.4883,150.4125,571
-30.6025,152.9517,951,-30.6075,152.9425,532
-30.6042,152.5217,3526,-30.5392,152.4625,1256
-30.6083,138.94,2749,-30.63,138.9025,610
-30.61,151.0583,3405,-30.6475,151.0675,558
-30.6158,152.9367,1053,-30.6192,152.8817,735
